ob,dataset,shuffle_rep,n_selected_pairs,sufficient_pairs,median_signed_axis_delta_A_z,median_abs_signed_axis_delta_A_z,median_abs_delta_A_z
10,Ob10.txt,37,5219,True,0.029313371248253006,0.029313371248253006,0.8940757821464738
10,Ob10.txt,38,5155,True,0.0074794255590497905,0.0074794255590497905,0.9192242284233199
10,Ob10.txt,39,5197,True,-0.0058621245114945375,0.0058621245114945375,0.8993342142067844
10,Ob10.txt,40,5142,True,0.0030793994241923583,0.0030793994241923583,0.9034235857520792
10,Ob10.txt,41,5188,True,-0.04106943358095344,0.04106943358095344,0.9275318482176452
10,Ob10.txt,42,5204,True,-0.09552559392588994,0.09552559392588994,0.9188356564131845
10,Ob10.txt,43,5164,True,-0.03485791719881737,0.03485791719881737,0.9049691431626871
10,Ob10.txt,44,5261,True,0.04502194072858101,0.04502194072858101,0.9030665849834042
10,Ob10.txt,45,5239,True,-0.01090943020921449,0.01090943020921449,0.9122653803941814
10,Ob10.txt,46,5219,True,-0.05643724965028296,0.05643724965028296,0.9175155734050895
10,Ob10.txt,47,5214,True,-0.08228297041538356,0.08228297041538356,0.9193250878919126
10,Ob10.txt,48,5192,True,0.030908963095556435,0.030908963095556435,0.893085566006502
10,Ob10.txt,49,5203,True,0.03305346873882159,0.03305346873882159,0.9077053543776923
10,Ob10.txt,50,5183,True,-0.02601806285049335,0.02601806285049335,0.9077053543776923
10,Ob10.txt,51,5236,True,0.04522592737847195,0.04522592737847195,0.9131660946125326
10,Ob10.txt,52,5206,True,0.046629928703736195,0.046629928703736195,0.9046677855300846
10,Ob10.txt,53,5212,True,0.0576170531177727,0.0576170531177727,0.9109460131381621
10,Ob10.txt,54,5154,True,-0.06017493779118588,0.06017493779118588,0.9118918033969272
10,Ob10.txt,55,5142,True,-0.050889976218239014,0.050889976218239014,0.9108567616014129
10,Ob10.txt,56,5210,True,-0.015139421740000651,0.015139421740000651,0.9375252158859944
10,Ob10.txt,57,5185,True,0.028457196953721897,0.028457196953721897,0.9046022171010746
10,Ob10.txt,58,5176,True,-0.007852181902523778,0.007852181902523778,0.9217633999782585
10,Ob10.txt,59,5179,True,0.041619483236554844,0.041619483236554844,0.9194580131641792
10,Ob10.txt,60,5162,True,0.007341914165339775,0.007341914165339775,0.9042582229083882
10,Ob10.txt,61,5138,True,0.0033604993128107663,0.0033604993128107663,0.9052675314962475
10,Ob10.txt,62,5204,True,-0.00893727734457156,0.00893727734457156,0.9069825226441602
10,Ob10.txt,63,5172,True,0.009250349909662359,0.009250349909662359,0.9261445625807541
10,Ob10.txt,64,5170,True,0.061079732103444175,0.061079732103444175,0.8907672475522471
10,Ob10.txt,65,5258,True,-0.0010116586700540248,0.0010116586700540248,0.9103136397296157
10,Ob10.txt,66,5158,True,0.050679242392830615,0.050679242392830615,0.9160789894909913
10,Ob10.txt,67,5158,True,-0.0056142852145260325,0.0056142852145260325,0.9293291250210258
10,Ob10.txt,68,5241,True,-0.09857124189720318,0.09857124189720318,0.9338993292290605
10,Ob10.txt,69,5199,True,-0.005554845771581274,0.005554845771581274,0.9040257504214677
10,Ob10.txt,70,5187,True,-0.02288509915545911,0.02288509915545911,0.921013201105349
10,Ob10.txt,71,5176,True,0.03051468250254108,0.03051468250254108,0.9024335987460841
10,Ob10.txt,72,5202,True,-0.10337963156328589,0.10337963156328589,0.9211130602759232
10,Ob10.txt,73,5213,True,0.06263834958315573,0.06263834958315573,0.9098734929914514
10,Ob10.txt,74,5209,True,0.07377223892846696,0.07377223892846696,0.9077409422864233
10,Ob10.txt,75,5158,True,0.04206764263639978,0.04206764263639978,0.9122750773621175
10,Ob10.txt,76,5201,True,-0.06867588567400695,0.06867588567400695,0.9102737751152504
10,Ob10.txt,77,5174,True,0.0529356575598583,0.0529356575598583,0.9132278816054245
10,Ob10.txt,78,5165,True,0.030739728637807717,0.030739728637807717,0.9237408895434316
10,Ob10.txt,79,5207,True,0.003100950093847532,0.003100950093847532,0.9049648081053197
10,Ob10.txt,80,5210,True,0.09507559854473677,0.09507559854473677,0.9164135921200047
10,Ob10.txt,81,5193,True,0.02324106858544342,0.02324106858544342,0.9097352005902999
10,Ob10.txt,82,5199,True,0.11753664643985984,0.11753664643985984,0.9044906953953087
10,Ob10.txt,83,5168,True,-0.045621984179325226,0.045621984179325226,0.8903906637802854
10,Ob10.txt,84,5143,True,0.0809639242472441,0.0809639242472441,0.8975429816780096
10,Ob10.txt,85,5237,True,-0.07330487192519775,0.07330487192519775,0.9234967630290657
10,Ob10.txt,86,5151,True,0.0775464980544438,0.0775464980544438,0.9065236734757994
10,Ob10.txt,87,5171,True,0.03123414937188529,0.03123414937188529,0.9077409422864233
10,Ob10.txt,88,5159,True,0.07057938001911751,0.07057938001911751,0.9066792895045841
10,Ob10.txt,89,5219,True,-0.044978852112110945,0.044978852112110945,0.92147310571456
10,Ob10.txt,90,5153,True,-0.02187630958859771,0.02187630958859771,0.9115154657766984
10,Ob10.txt,91,5219,True,0.1422813483388552,0.1422813483388552,0.9108677573218646
10,Ob10.txt,92,5141,True,-0.006816563088033689,0.006816563088033689,0.9276378044413052
10,Ob10.txt,93,5183,True,-0.00864867502574207,0.00864867502574207,0.9083722522477898
10,Ob10.txt,94,5202,True,0.09746061326240452,0.09746061326240452,0.9095831934009402
10,Ob10.txt,95,5182,True,0.014851716588859032,0.014851716588859032,0.9112005843507455
10,Ob10.txt,96,5205,True,0.13255896983028662,0.13255896983028662,0.9117062588075269
10,Ob10.txt,97,5192,True,0.015344769318415358,0.015344769318415358,0.9134154301718618
10,Ob10.txt,98,5200,True,0.055395745399872104,0.055395745399872104,0.921457009916621
10,Ob10.txt,99,5130,True,0.03610543301177885,0.03610543301177885,0.9108885699021412
11,Ob11.txt,0,7313,True,-0.018992829134712008,0.018992829134712008,0.9222027958188439
11,Ob11.txt,1,7364,True,-0.0611989820238962,0.0611989820238962,0.9225964831403584
11,Ob11.txt,2,7380,True,-0.04552752824519839,0.04552752824519839,0.9369479068915173
11,Ob11.txt,3,7308,True,0.11496584733701304,0.11496584733701304,0.9228783078047228
11,Ob11.txt,4,7317,True,-0.024256736911166588,0.024256736911166588,0.9340763645188181
11,Ob11.txt,5,7329,True,-0.0327039771190806,0.0327039771190806,0.9261073462895959
11,Ob11.txt,6,7302,True,0.02191014373301145,0.02191014373301145,0.9338190245089485
11,Ob11.txt,7,7325,True,0.028420877546092106,0.028420877546092106,0.9273626223793656
11,Ob11.txt,8,7273,True,-0.047165781025138104,0.047165781025138104,0.9310665016403186
11,Ob11.txt,9,7344,True,-0.0007381992679966198,0.0007381992679966198,0.9331660010669479
11,Ob11.txt,10,7378,True,-0.005524112924846933,0.005524112924846933,0.9206414475724223
11,Ob11.txt,11,7327,True,-0.05881486768532518,0.05881486768532518,0.922946520251491
11,Ob11.txt,12,7318,True,0.01579355650418794,0.01579355650418794,0.9278219491264035
11,Ob11.txt,13,7358,True,0.06777327955536065,0.06777327955536065,0.9456825450951629
11,Ob11.txt,14,7342,True,-0.05123402772362967,0.05123402772362967,0.9369165870457502
11,Ob11.txt,15,7335,True,-0.05363137827361103,0.05363137827361103,0.9427345752034335
11,Ob11.txt,16,7341,True,-0.01178777223570987,0.01178777223570987,0.9195548481463376
11,Ob11.txt,17,7287,True,0.02027201802562506,0.02027201802562506,0.9228100953579546
11,Ob11.txt,18,7313,True,0.0777853517960959,0.0777853517960959,0.9347944253217184
11,Ob11.txt,19,7320,True,-0.007108575132934919,0.007108575132934919,0.9517608983086439
11,Ob11.txt,20,7387,True,-3.0951917201038626e-05,3.0951917201038626e-05,0.9310492061589858
11,Ob11.txt,21,7325,True,-0.03193027045444811,0.03193027045444811,0.931744698196175
11,Ob11.txt,22,7262,True,0.04089624675431561,0.04089624675431561,0.9338407349685738
11,Ob11.txt,23,7315,True,0.038989927650248446,0.038989927650248446,0.9368042371002385
11,Ob11.txt,24,7393,True,0.015860522856262382,0.015860522856262382,0.9192739039166096
11,Ob11.txt,25,7342,True,0.0003275600751848698,0.0003275600751848698,0.9340030990677766
11,Ob11.txt,26,7377,True,0.10601000320078613,0.10601000320078613,0.9417052360428295
11,Ob11.txt,27,7298,True,-0.08410579990355106,0.08410579990355106,0.940317959261467
11,Ob11.txt,28,7304,True,0.028612292935063524,0.028612292935063524,0.9487409463593334
11,Ob11.txt,29,7335,True,-0.017555414819155207,0.017555414819155207,0.9361533618970699
11,Ob11.txt,30,7351,True,0.0542630872653381,0.0542630872653381,0.9213797244992206
11,Ob11.txt,31,7366,True,-0.07835760548904958,0.07835760548904958,0.9324764298129762
11,Ob11.txt,32,7286,True,0.004161127494669403,0.004161127494669403,0.9343771320227817
11,Ob11.txt,33,7346,True,0.016317002477842485,0.016317002477842485,0.930449505681626
11,Ob11.txt,34,7333,True,-0.07101372430791475,0.07101372430791475,0.9195548481463376
11,Ob11.txt,35,7358,True,0.02181680925672516,0.02181680925672516,0.952185093655565
11,Ob11.txt,36,7317,True,-0.020759215704156286,0.020759215704156286,0.9184181761418557
11,Ob11.txt,37,7347,True,0.013325838711388704,0.013325838711388704,0.9418134332939291
11,Ob11.txt,38,7349,True,0.038408790347303046,0.038408790347303046,0.9322832154376421
11,Ob11.txt,39,7344,True,-0.0663811591805579,0.0663811591805579,0.9322885102346816
11,Ob11.txt,40,7343,True,-0.1193542061612182,0.1193542061612182,0.9295730511271937
11,Ob11.txt,41,7369,True,0.01033698109899861,0.01033698109899861,0.9252249601500964
11,Ob11.txt,42,7317,True,0.0677192209503073,0.0677192209503073,0.9368042371002385
11,Ob11.txt,43,7320,True,0.012394246304588685,0.012394246304588685,0.9363296990235233
11,Ob11.txt,44,7356,True,0.01841564002080595,0.01841564002080595,0.9179939752086383
11,Ob11.txt,45,7332,True,-0.02299486254412085,0.02299486254412085,0.9304665802902732
11,Ob11.txt,46,7321,True,-0.07984241893718391,0.07984241893718391,0.9342629661217818
11,Ob11.txt,47,7262,True,0.013843535213446001,0.013843535213446001,0.9361394576716311
11,Ob11.txt,48,7344,True,-0.04845765606342706,0.04845765606342706,0.9341069662108487
11,Ob11.txt,49,7330,True,-0.009283811192089847,0.009283811192089847,0.9292300200161802
11,Ob11.txt,50,7358,True,-0.04361780275788402,0.04361780275788402,0.9316570627955933
11,Ob11.txt,51,7309,True,-0.04327270815074241,0.04327270815074241,0.9313639435869009
11,Ob11.txt,52,7355,True,-0.019102344436233043,0.019102344436233043,0.9382506963940753
11,Ob11.txt,53,7320,True,0.034152106540308924,0.034152106540308924,0.9324483279451943
11,Ob11.txt,54,7279,True,-0.010383935601830263,0.010383935601830263,0.9321174226021196
11,Ob11.txt,55,7325,True,0.07093034429052819,0.07093034429052819,0.9267983543739549
11,Ob11.txt,56,7301,True,-0.07496935047016334,0.07496935047016334,0.9331467426013319
11,Ob11.txt,57,7267,True,-0.008890543124532968,0.008890543124532968,0.9361255534461924
11,Ob11.txt,58,7352,True,-0.020381202211575633,0.020381202211575633,0.9338665933205863
11,Ob11.txt,59,7335,True,-0.004261045585002399,0.004261045585002399,0.9304768688820249
11,Ob11.txt,60,7389,True,0.1266793685866821,0.1266793685866821,0.9378411908982247
11,Ob11.txt,61,7326,True,0.04048123299626177,0.04048123299626177,0.9152727082637593
11,Ob11.txt,62,7295,True,-0.0279346674598053,0.0279346674598053,0.9332460628303824
11,Ob11.txt,63,7304,True,-0.03765499983625048,0.03765499983625048,0.9207658137759095
11,Ob11.txt,64,7315,True,-0.06194856971393331,0.06194856971393331,0.9324597448307983
11,Ob11.txt,65,7313,True,0.0542630872653381,0.0542630872653381,0.9341375679028792
11,Ob11.txt,66,7257,True,-0.07590251177470264,0.07590251177470264,0.9332460628303824
11,Ob11.txt,67,7339,True,-0.06464011517561774,0.06464011517561774,0.9393443004115445
11,Ob11.txt,68,7291,True,-0.005412222339438999,0.005412222339438999,0.9411069542939157
11,Ob11.txt,69,7332,True,0.06509725062645921,0.06509725062645921,0.9333168561799109
11,Ob11.txt,70,7327,True,0.06167270574634581,0.06167270574634581,0.9272124062642154
11,Ob11.txt,71,7303,True,-0.07737452419927648,0.07737452419927648,0.9316224959933432
11,Ob11.txt,72,7330,True,0.08217433008214664,0.08217433008214664,0.9248692570026502
11,Ob11.txt,73,7347,True,0.006568089825365275,0.006568089825365275,0.9192423780395536
11,Ob11.txt,74,7348,True,0.00386349012479853,0.00386349012479853,0.928335771057041
11,Ob11.txt,75,7294,True,0.03974068971794825,0.03974068971794825,0.9227133474863731
11,Ob11.txt,76,7367,True,0.021691502800491425,0.021691502800491425,0.9206258185661577
11,Ob11.txt,77,7286,True,0.08380940429066339,0.08380940429066339,0.923323765930435
11,Ob11.txt,78,7301,True,-0.005007993880718931,0.005007993880718931,0.9321174226021196
11,Ob11.txt,79,7264,True,0.07392492225996025,0.07392492225996025,0.9341835203462596
11,Ob11.txt,80,7366,True,0.011636793595339638,0.011636793595339638,0.9278219491264035
11,Ob11.txt,81,7322,True,-0.06805878977726675,0.06805878977726675,0.9345785030961089
11,Ob11.txt,82,7372,True,0.09172176463029263,0.09172176463029263,0.9298243753135413
11,Ob11.txt,83,7332,True,-0.012034562127229004,0.012034562127229004,0.9311989806923766
11,Ob11.txt,84,7315,True,-0.04392109483516282,0.04392109483516282,0.9417052360428295
11,Ob11.txt,85,7316,True,-0.023473033660205006,0.023473033660205006,0.9293414336629428
11,Ob11.txt,86,7288,True,0.001618128653474063,0.001618128653474063,0.9418650208048576
11,Ob11.txt,87,7326,True,0.05742593471110591,0.05742593471110591,0.9350215876966543
11,Ob11.txt,88,7309,True,0.1399909284495934,0.1399909284495934,0.9387585537527483
11,Ob11.txt,89,7312,True,0.008078377373119838,0.008078377373119838,0.9109509687827674
11,Ob11.txt,90,7384,True,0.011556165325424778,0.011556165325424778,0.9285623486004045
11,Ob11.txt,91,7306,True,-0.02581351733994505,0.02581351733994505,0.9473104001075052
11,Ob11.txt,92,7339,True,-0.11637913620598972,0.11637913620598972,0.9350690392851385
11,Ob11.txt,93,7338,True,0.031946572006915266,0.031946572006915266,0.9211566755280449
11,Ob11.txt,94,7292,True,0.044858905168264074,0.044858905168264074,0.9277987334441667
11,Ob11.txt,95,7363,True,-0.1003018089490364,0.1003018089490364,0.935619529719215
11,Ob11.txt,96,7339,True,-0.05585846562576524,0.05585846562576524,0.9149522785216623
11,Ob11.txt,97,7299,True,0.030844079387427836,0.030844079387427836,0.9302173200900272
11,Ob11.txt,98,7318,True,0.047059755668976105,0.047059755668976105,0.9328506040494631
11,Ob11.txt,99,7328,True,0.03878346986916442,0.03878346986916442,0.9455920897822951
12,Ob12.txt,0,6488,True,-0.07795485114408239,0.07795485114408239,0.9361658295937282
12,Ob12.txt,1,6625,True,0.05361782912060031,0.05361782912060031,0.9314274814537613
12,Ob12.txt,2,6485,True,-0.07820577711560817,0.07820577711560817,0.9375757978296839
12,Ob12.txt,3,6565,True,0.0239134851684029,0.0239134851684029,0.9350592778133812
12,Ob12.txt,4,6529,True,0.0013950701253699072,0.0013950701253699072,0.9568316979042428
12,Ob12.txt,5,6582,True,0.003967607162245396,0.003967607162245396,0.9431819347574457
12,Ob12.txt,6,6543,True,-0.024863310351134982,0.024863310351134982,0.9448103815093838
12,Ob12.txt,7,6591,True,0.06389336874443002,0.06389336874443002,0.9540725327282228
12,Ob12.txt,8,6524,True,0.003967660290986469,0.003967660290986469,0.9507067438298882
12,Ob12.txt,9,6527,True,0.0828378983164002,0.0828378983164002,0.9494938690431511
12,Ob12.txt,10,6521,True,-0.04960443758608091,0.04960443758608091,0.9538022803013108
12,Ob12.txt,11,6579,True,0.08616614314470039,0.08616614314470039,0.960867068917876
12,Ob12.txt,12,6506,True,-0.010553586125329806,0.010553586125329806,0.9459073022751542
12,Ob12.txt,13,6573,True,0.005683375025696408,0.005683375025696408,0.9546702443531053
12,Ob12.txt,14,6534,True,-0.03315183876629868,0.03315183876629868,0.9481741592001758
12,Ob12.txt,15,6574,True,-0.060196262403055145,0.060196262403055145,0.9352213315035021
12,Ob12.txt,16,6521,True,0.04136253054893002,0.04136253054893002,0.9423942078384449
12,Ob12.txt,17,6539,True,0.03181618003071157,0.03181618003071157,0.9333156716483519
12,Ob12.txt,18,6602,True,-0.06296675822925302,0.06296675822925302,0.9461614698129895
12,Ob12.txt,19,6540,True,0.009254539728456296,0.009254539728456296,0.956660766509871
12,Ob12.txt,20,6487,True,0.05237186971566277,0.05237186971566277,0.9375757978296839
12,Ob12.txt,21,6525,True,0.029105689319256833,0.029105689319256833,0.9448103815093838
12,Ob12.txt,22,6586,True,0.15030091816860372,0.15030091816860372,0.9537121584103416
12,Ob12.txt,23,6541,True,-0.06045982161180474,0.06045982161180474,0.9628228933365465
12,Ob12.txt,24,6582,True,-0.03465125274284428,0.03465125274284428,0.9545832590560377
12,Ob12.txt,25,6550,True,0.02970354249241755,0.02970354249241755,0.9400641167950657
12,Ob12.txt,26,6564,True,0.11717418580254513,0.11717418580254513,0.9586366046644843
12,Ob12.txt,27,6543,True,0.03510485585665957,0.03510485585665957,0.9408693959676493
12,Ob12.txt,28,6546,True,-0.01987942857659955,0.01987942857659955,0.9481272770882843
12,Ob12.txt,29,6545,True,0.004887376695899587,0.004887376695899587,0.9500440243237015
12,Ob12.txt,30,6525,True,0.03697992913183659,0.03697992913183659,0.9545619536184375
12,Ob12.txt,31,6555,True,-0.009684413825570726,0.009684413825570726,0.9350592778133812
12,Ob12.txt,32,6532,True,0.01020749658245157,0.01020749658245157,0.9475266074686804
12,Ob12.txt,33,6549,True,-0.04766230363888402,0.04766230363888402,0.9692387376956247
12,Ob12.txt,34,6574,True,-0.07001391348159919,0.07001391348159919,0.9381405866934753
12,Ob12.txt,35,6576,True,0.03724377775647669,0.03724377775647669,0.9467977845408152
12,Ob12.txt,36,6472,True,0.0015038398751359566,0.0015038398751359566,0.9545001156060691
12,Ob12.txt,37,6536,True,-0.06419583094529202,0.06419583094529202,0.958628854125658
12,Ob12.txt,38,6634,True,-0.013052810377523705,0.013052810377523705,0.9542667367121587
12,Ob12.txt,39,6573,True,-0.0006270569103133949,0.0006270569103133949,0.940274946826456
12,Ob12.txt,40,6561,True,0.05335993042721365,0.05335993042721365,0.9277944114025631
12,Ob12.txt,41,6534,True,0.005819731299067557,0.005819731299067557,0.9545382962015545
12,Ob12.txt,42,6546,True,-0.10711109633126178,0.10711109633126178,0.9618981187262368
12,Ob12.txt,43,6528,True,-0.07007501264570173,0.07007501264570173,0.9403790204710305
12,Ob12.txt,44,6559,True,-0.0135723909341455,0.0135723909341455,0.9590508924016266
12,Ob12.txt,45,6541,True,0.01975982319082098,0.01975982319082098,0.9494938690431511
12,Ob12.txt,46,6567,True,-0.035030354639382213,0.035030354639382213,0.9603157700433802
12,Ob12.txt,47,6622,True,-0.00587343407410873,0.00587343407410873,0.9625458884303926
12,Ob12.txt,48,6543,True,0.003968386190637219,0.003968386190637219,0.9613553007677327
12,Ob12.txt,49,6580,True,-0.034296149236875184,0.034296149236875184,0.9545141055589843
12,Ob12.txt,50,6570,True,0.016990557362598357,0.016990557362598357,0.9427283705837681
12,Ob12.txt,51,6578,True,-0.061280601271052594,0.061280601271052594,0.9567044884692272
12,Ob12.txt,52,6553,True,0.01767024497526376,0.01767024497526376,0.9571904279259227
12,Ob12.txt,53,6579,True,-0.0858139757861207,0.0858139757861207,0.9551223130830904
12,Ob12.txt,54,6561,True,0.061199467690778,0.061199467690778,0.9536770254062831
12,Ob12.txt,55,6520,True,-0.014036019269249828,0.014036019269249828,0.9625127513554046
12,Ob12.txt,56,6619,True,-0.11311219480330659,0.11311219480330659,0.9307664627283458
12,Ob12.txt,57,6573,True,0.01975982319082098,0.01975982319082098,0.9423942078384449
12,Ob12.txt,58,6543,True,0.05259202007210273,0.05259202007210273,0.934432615086435
12,Ob12.txt,59,6587,True,-0.011182207828967616,0.011182207828967616,0.9531734352350334
12,Ob12.txt,60,6554,True,0.05052681736366976,0.05052681736366976,0.9444393668584583
12,Ob12.txt,61,6575,True,0.07341286662120383,0.07341286662120383,0.9314079482631484
12,Ob12.txt,62,6561,True,0.0892352498622569,0.0892352498622569,0.9417311237684496
12,Ob12.txt,63,6514,True,0.02347549160794085,0.02347549160794085,0.9570584402440505
12,Ob12.txt,64,6600,True,0.16617247176336036,0.16617247176336036,0.9608471752283653
12,Ob12.txt,65,6553,True,0.09039391259318186,0.09039391259318186,0.9386326144233005
12,Ob12.txt,66,6546,True,-0.026070724837779405,0.026070724837779405,0.9358919855281642
12,Ob12.txt,67,6575,True,-0.0734732375834186,0.0734732375834186,0.9430625333290915
12,Ob12.txt,68,6524,True,0.07054262447984352,0.07054262447984352,0.9366124852067561
12,Ob12.txt,69,6532,True,0.024178617976117256,0.024178617976117256,0.9386954934398211
12,Ob12.txt,70,6564,True,0.031283323845451044,0.031283323845451044,0.9381226010385907
12,Ob12.txt,71,6588,True,0.006327530831199497,0.006327530831199497,0.9360654285914912
12,Ob12.txt,72,6573,True,0.00605145617572822,0.00605145617572822,0.9545672704218743
12,Ob12.txt,73,6579,True,0.014037151339689746,0.014037151339689746,0.9518226773023595
12,Ob12.txt,74,6537,True,0.0022402370953791273,0.0022402370953791273,0.9555263866805603
12,Ob12.txt,75,6518,True,0.04627951312516042,0.04627951312516042,0.9627786553211752
12,Ob12.txt,76,6579,True,-0.001442099232921823,0.001442099232921823,0.9441658949397957
12,Ob12.txt,77,6450,True,0.007103049847104664,0.007103049847104664,0.9420921788235441
12,Ob12.txt,78,6580,True,0.005872594617262708,0.005872594617262708,0.9568648993555475
12,Ob12.txt,79,6561,True,0.029654195336394795,0.029654195336394795,0.962227249155879
12,Ob12.txt,80,6568,True,-0.02962785791960912,0.02962785791960912,0.9567044884692272
12,Ob12.txt,81,6555,True,0.06435698799624662,0.06435698799624662,0.9442903838402219
12,Ob12.txt,82,6548,True,0.028233707486288312,0.028233707486288312,0.9440821455382246
12,Ob12.txt,83,6525,True,-0.02043510415071459,0.02043510415071459,0.9557976001775272
12,Ob12.txt,84,6570,True,-0.062265662281382916,0.062265662281382916,0.9579429718537276
12,Ob12.txt,85,6501,True,-0.09140257822696896,0.09140257822696896,0.9518226773023595
12,Ob12.txt,86,6632,True,-0.02916369818770538,0.02916369818770538,0.9520156918936282
12,Ob12.txt,87,6591,True,-0.0540221152106707,0.0540221152106707,0.9359577304912362
12,Ob12.txt,88,6554,True,0.044995008388989774,0.044995008388989774,0.933364367706897
12,Ob12.txt,89,6546,True,-0.06345201173283938,0.06345201173283938,0.9444995651570604
12,Ob12.txt,90,6591,True,0.019251216630326695,0.019251216630326695,0.9386326144233005
12,Ob12.txt,91,6627,True,-0.028467660372443304,0.028467660372443304,0.9465554732526497
12,Ob12.txt,92,6560,True,0.05905707721848141,0.05905707721848141,0.9572046038035857
12,Ob12.txt,93,6559,True,0.0343777971225937,0.0343777971225937,0.9440872901882307
12,Ob12.txt,94,6547,True,0.007890735212349287,0.007890735212349287,0.9590508924016266
12,Ob12.txt,95,6553,True,-0.027376090336273196,0.027376090336273196,0.9337442506409002
12,Ob12.txt,96,6548,True,-0.09721946072659382,0.09721946072659382,0.957352640999392
12,Ob12.txt,97,6578,True,0.014355459365915174,0.014355459365915174,0.9533299974393439
12,Ob12.txt,98,6564,True,-0.004266180158666033,0.004266180158666033,0.9664253379175833
12,Ob12.txt,99,6568,True,0.03724377775647669,0.03724377775647669,0.9559431597113854
13,Ob13.txt,0,7066,True,0.11016052233568005,0.11016052233568005,0.9619497259043046
13,Ob13.txt,1,7052,True,0.057935543892677896,0.057935543892677896,0.973468615332777
13,Ob13.txt,2,7109,True,-0.029638662331869514,0.029638662331869514,0.9665404022020367
13,Ob13.txt,3,7053,True,-0.0985931447281547,0.0985931447281547,0.9759976770137984
13,Ob13.txt,4,7070,True,-0.044264468932607215,0.044264468932607215,0.9829684659502995
13,Ob13.txt,5,7133,True,0.027259038455555662,0.027259038455555662,0.9678304925598442
13,Ob13.txt,6,7120,True,-0.07700007552585764,0.07700007552585764,0.975297127517935
13,Ob13.txt,7,7031,True,0.07018184748809975,0.07018184748809975,0.9637611362541791
13,Ob13.txt,8,7100,True,0.06390280768889561,0.06390280768889561,0.9640261801378277
13,Ob13.txt,9,7110,True,0.05320442957692849,0.05320442957692849,0.9660050064169899
13,Ob13.txt,10,7018,True,-0.10539897612910884,0.10539897612910884,0.9402917281578971
13,Ob13.txt,11,7062,True,0.09204249029934924,0.09204249029934924,0.9635471906040541
13,Ob13.txt,12,7114,True,-0.02916917597675197,0.02916917597675197,0.9535101601804281
13,Ob13.txt,13,7070,True,0.14265883987914557,0.14265883987914557,0.9373886202186641
13,Ob13.txt,14,7038,True,0.051860565159790095,0.051860565159790095,0.9621176208350886
13,Ob13.txt,15,7090,True,-0.022227725615584275,0.022227725615584275,0.9623091502709007
13,Ob13.txt,16,7002,True,0.03815309940918288,0.03815309940918288,0.9704181162231641
13,Ob13.txt,17,7065,True,-0.0330754140378842,0.0330754140378842,0.9704122556219263
13,Ob13.txt,18,7102,True,-0.059228228459937055,0.059228228459937055,0.9691824766709645
13,Ob13.txt,19,7078,True,0.03389070537484787,0.03389070537484787,0.964274888479832
13,Ob13.txt,20,7078,True,0.08748455205750894,0.08748455205750894,0.972892500094642
13,Ob13.txt,21,7132,True,0.009086451920628652,0.009086451920628652,0.9705960757539126
13,Ob13.txt,22,7106,True,-0.09456717430322537,0.09456717430322537,0.9457967626073471
13,Ob13.txt,23,7073,True,0.12634869086912248,0.12634869086912248,0.9884032572631757
13,Ob13.txt,24,7032,True,-0.04850806018739534,0.04850806018739534,0.9676498310065259
13,Ob13.txt,25,7108,True,0.07169208568936797,0.07169208568936797,0.976083889253121
13,Ob13.txt,26,7031,True,0.0490714854192833,0.0490714854192833,0.9553026742586177
13,Ob13.txt,27,7083,True,0.13427564249477542,0.13427564249477542,0.9710492564602864
13,Ob13.txt,28,7075,True,-0.05696702347305416,0.05696702347305416,0.9659912046270114
13,Ob13.txt,29,7065,True,-0.015669026544992526,0.015669026544992526,0.9617718445149602
13,Ob13.txt,30,7042,True,0.008950802773044886,0.008950802773044886,0.968423402590713
13,Ob13.txt,31,7043,True,-0.011055909461509798,0.011055909461509798,0.9702465305367464
13,Ob13.txt,32,7088,True,0.08657372791157641,0.08657372791157641,0.9723840658095759
13,Ob13.txt,33,7095,True,0.06798989455472249,0.06798989455472249,0.9649703076004987
13,Ob13.txt,34,7045,True,-0.04006096003856918,0.04006096003856918,0.9776700019797976
13,Ob13.txt,35,7057,True,-0.06831616909954838,0.06831616909954838,0.9646203673554752
13,Ob13.txt,36,7112,True,0.0056187502852166615,0.0056187502852166615,0.9557855570351579
13,Ob13.txt,37,7142,True,-0.0399517452539114,0.0399517452539114,0.9884104460517547
13,Ob13.txt,38,7010,True,0.06875580179045104,0.06875580179045104,0.964274888479832
13,Ob13.txt,39,7015,True,0.011319972992256094,0.011319972992256094,0.9699888145220004
13,Ob13.txt,40,7121,True,0.007710743651890839,0.007710743651890839,0.9589229308055348
13,Ob13.txt,41,7111,True,-0.056341532322337906,0.056341532322337906,0.9447614092947417
13,Ob13.txt,42,7000,True,-0.07355839927654811,0.07355839927654811,0.9826261170870505
13,Ob13.txt,43,7058,True,-0.015165123333421543,0.015165123333421543,0.9676498310065259
13,Ob13.txt,44,7059,True,-0.03832501313099246,0.03832501313099246,0.9694790317186424
13,Ob13.txt,45,7049,True,0.039016177642146155,0.039016177642146155,0.9576748837163429
13,Ob13.txt,46,7081,True,-0.06851365509513269,0.06851365509513269,0.9737079511720613
13,Ob13.txt,47,7044,True,-0.10827921154178846,0.10827921154178846,0.9740722615690806
13,Ob13.txt,48,7091,True,-0.1305130548441642,0.1305130548441642,0.9835612503121011
13,Ob13.txt,49,7083,True,-0.061263573816181804,0.061263573816181804,0.9589229308055348
